1.079247440149741699e+01,5.952151615107485583e+00,2.767172755255824512e+00,-2.456858563541665763e+00
1.074198728007024606e+01,6.353843634852640143e+00,3.233502972805864850e+00,1.695826853085175889e+00
1.063770828568771520e+01,6.709031208354851117e+00,3.601125853411115241e+00,1.856360700598906455e+00
1.048560858803595508e+01,7.019477315304470721e+00,3.878155712689894674e+00,2.026362899531907402e+00
1.029165935680110877e+01,7.286944935391854727e+00,4.072706866260530134e+00,2.198190792843664365e+00
1.006183176166931936e+01,7.513197048307366011e+00,4.192893629741343275e+00,2.364033929016287061e+00
9.802096972326710400e+00,7.699996633741347019e+00,4.246830318750653532e+00,2.518100921446522644e+00
9.518426158459433850e+00,7.849106671384165956e+00,4.242631248906788777e+00,2.657640448164387603e+00
9.216790489753629245e+00,7.962290140926177706e+00,4.188410735828069775e+00,2.782618269402754585e+00
8.903161135895430789e+00,8.041310022057732709e+00,4.092283095132820847e+00,2.894776645592854081e+00
8.583509266570976237e+00,8.087929294469192953e+00,3.962362642439364979e+00,2.996769817484907783e+00
8.263806051466406899e+00,8.103910937850907104e+00,3.806763693366022494e+00,3.091645232433537061e+00
7.950022660267861419e+00,8.091017931893240700e+00,3.633600563531120375e+00,-3.100526880430617638e+00
7.648130262661474887e+00,8.051013256286541520e+00,3.450987568552978058e+00,-3.009847185021077731e+00
7.364100028333392167e+00,7.985659890721174214e+00,3.267039024049921192e+00,-2.915435950419609235e+00
7.103903126969747461e+00,7.896720814887484785e+00,3.089869245640270989e+00,-2.812228560966041346e+00
6.873510728256682967e+00,7.785959008475836107e+00,2.927592548942352213e+00,-2.693460969478906453e+00
6.678894001880331999e+00,7.655137451176583063e+00,2.788323249574486518e+00,-2.549768371694072666e+00
6.526024117526842083e+00,7.506019122680082312e+00,2.680175663154997778e+00,-2.368616706444599096e+00
6.420872244882340318e+00,7.340367002676686958e+00,2.611264105302208538e+00,-2.136394202560019551e+00
6.369409553632976007e+00,7.159944070856756326e+00,2.589702891634441784e+00,-1.848651567381149441e+00
6.377607213464884239e+00,6.966513306910645298e+00,2.623606337770021391e+00,-1.528441341327861469e+00
6.448775183509853015e+00,6.761626539167123973e+00,2.718411180805373029e+00,-1.236481856165358550e+00
6.572499284172438117e+00,6.545746666492354926e+00,2.865745607804119466e+00,-1.050379453811945085e+00
6.733953958452956634e+00,6.318986570973912364e+00,3.052799295930594514e+00,-9.520576417309652983e-01
6.918311569158285046e+00,6.081458969648291024e+00,3.266759829361310263e+00,-9.107667100573350050e-01
7.110744479095297166e+00,5.833276579551987417e+00,3.494814792272781023e+00,-9.112558192801145651e-01
7.296425051070866807e+00,5.574552117721495392e+00,3.724151768841516663e+00,-9.483049198524666767e-01
7.460525647891869561e+00,5.305398301193311461e+00,3.941958343244031049e+00,-1.023281716171909883e+00
7.588363856196433055e+00,5.025956513504836742e+00,4.135631215242781877e+00,-1.141741897994698496e+00
7.671460406984421887e+00,4.737592609700199908e+00,4.301499324968077076e+00,-1.290231849790088425e+00
7.709732408253516134e+00,4.443329850131887859e+00,4.447982006258659915e+00,-1.441461696235236900e+00
7.703693480079924605e+00,4.146309243829663593e+00,4.584357542698271892e+00,-1.591125206789419710e+00
7.653857242539856109e+00,3.849671799823292773e+00,4.719904217870661611e+00,-1.737245780702950215e+00
7.560737315709513240e+00,3.556558527142535286e+00,4.863900315359568793e+00,-1.878404830210496534e+00
7.424867197023472087e+00,3.270095869490238005e+00,5.025568012523659256e+00,-2.013675879371480626e+00
7.248963343457683450e+00,2.991810685815659010e+00,5.207967821919337048e+00,-2.134484434067959402e+00
7.039867296534482399e+00,2.720207139400754315e+00,5.402516710827019786e+00,-2.226885624663097030e+00
6.804878938983920378e+00,2.453453539566890829e+00,5.599337923563688868e+00,-2.292968954274052784e+00
6.551298153536036395e+00,2.189718195635434572e+00,5.788554704446316812e+00,-2.336567701094869776e+00
6.286424822920880118e+00,1.927169416927751788e+00,5.960290297791884129e+00,-2.360601845923282927e+00
6.017558829868494996e+00,1.663975512765208276e+00,6.104667947917368664e+00,-2.366854707319669959e+00
5.752000057108923592e+00,1.398304792469169167e+00,6.211810899139742936e+00,-2.355983757286371105e+00
5.497048387372213796e+00,1.128325565361000038e+00,6.271842395775991008e+00,-2.327574619979366322e+00
5.260003703380064621e+00,8.522061407667627098e-01,6.274885682161789546e+00,-2.280196416903326639e+00
5.046846284470811739e+00,5.688574520422284841e-01,6.214021620952381753e+00,-2.215754740404332956e+00
4.858307252548598854e+00,2.801444644102428216e-01,6.094095976579827045e+00,-2.149300569144617423e+00
4.693812713690620697e+00,-1.133344221443743916e-02,5.922879436802201525e+00,-2.084587369139264901e+00
4.552788773974074665e+00,-3.029768879170516849e-01,5.708142689377580403e+00,-2.021196853800717008e+00
4.434661539476155490e+00,-5.921864927828452974e-01,5.457656422064041557e+00,-1.958564625024216133e+00
4.338857116274056125e+00,-8.763628768970581628e-01,5.179191322619660198e+00,-1.895960103084711301e+00
4.264801610444976632e+00,-1.152906660344933609e+00,4.880518078802515092e+00,-1.832446660712680142e+00
4.211921128066112630e+00,-1.419218463211709080e+00,4.569407378370686779e+00,-1.766812707730603504e+00
4.179641775214657962e+00,-1.672698905582629347e+00,4.253629909082246918e+00,-1.697459131239313246e+00
4.167389657967808247e+00,-1.910748607542939403e+00,3.940956358695271611e+00,-1.622219687395064724e+00
4.174590882402760883e+00,-2.130768189177874472e+00,3.639157414967843174e+00,-1.538078081443464029e+00
4.200671554596711488e+00,-2.330158270572682877e+00,3.356003765658033267e+00,-1.440732481979573043e+00
4.245057780626854793e+00,-2.506319471812600508e+00,3.099266098523924207e+00,-1.323970341929145755e+00
4.307175666570387307e+00,-2.656652412982872580e+00,2.876715101323590318e+00,-1.178960896814398085e+00
4.386451318504504648e+00,-2.778557714168741644e+00,2.696121461815105924e+00,-9.942065804426500897e-01
4.482310842506400661e+00,-2.869435995455446253e+00,2.565255867756552455e+00,-7.587294246865806668e-01
4.594180344653275405e+00,-2.926687876928231624e+00,2.491889006906002901e+00,-4.730222320304994787e-01
4.721485931022321836e+00,-2.947713978672338087e+00,2.483791567021538249e+00,-1.636847530969403608e-01
4.863653707690736461e+00,-2.929914920773006415e+00,2.548734235861233266e+00,1.245495045422035096e-01
5.020109780735713123e+00,-2.870691323315479604e+00,2.694487701183164940e+00,3.618634335135145763e-01
5.190072840093140627e+00,-2.768777937134179190e+00,2.924581447212045937e+00,5.401406325140084563e-01
5.371805961685576669e+00,-2.629056161205202358e+00,3.223004755060679738e+00,6.554434474407696554e-01
5.563297192521551970e+00,-2.458176420428971110e+00,3.568123169933311356e+00,7.285798563706086250e-01
5.762534554644809681e+00,-2.262789300283180705e+00,3.938301726558825155e+00,7.756417494277950686e-01
5.967506070099074300e+00,-2.049545386245526846e+00,4.311905459666086848e+00,8.051758171463786473e-01
6.176199760928082760e+00,-1.825095263793703015e+00,4.667299403983978578e+00,8.217590361601203597e-01
6.386795380755545537e+00,-1.595254177847968524e+00,4.985793157969119704e+00,8.290667109575253768e-01
6.598462398682833019e+00,-1.361525358172303024e+00,5.263896112916627956e+00,8.348907346709396604e-01
6.810688701917771759e+00,-1.124024743200964904e+00,5.503007842566296048e+00,8.415383511644374259e-01
7.022962329360685096e+00,-8.828676104708117478e-01,5.704530250311985462e+00,8.490121392901246455e-01
7.234771319911913245e+00,-6.381692375186927002e-01,5.869865239547572777e+00,8.573195749815740729e-01
7.445603712471773328e+00,-3.900449018814641233e-01,6.000414713666917699e+00,8.664737749914384057e-01
7.654947545940601117e+00,-1.386098810959773830e-01,6.097580576063892366e+00,8.764932598871528757e-01
7.862290859218727057e+00,1.160205473009173205e-01,6.162764730132360924e+00,8.874017917674841271e-01
8.067121691206477152e+00,3.737311057723616270e-01,6.197369079266196401e+00,8.992282709849074296e-01
8.268928080804188951e+00,6.344065167815087225e-01,6.202795526859262942e+00,9.120066773936390536e-01
8.467198066912182242e+00,8.979315027914991365e-01,6.180445976305430023e+00,9.257760419257528017e-01
8.661419688430795460e+00,1.164190786265486333e+00,6.131722330998563564e+00,9.405804336736227622e-01
8.851080984260351059e+00,1.433069089666611395e+00,6.058026494332534817e+00,9.564689461234762158e-01
9.035669993301180369e+00,1.704451135458023847e+00,5.960760369701207928e+00,9.734956637047808004e-01
9.214674754453618277e+00,1.978221646102874542e+00,5.841325860498452371e+00,9.917195863398038380e-01
9.387583306617992562e+00,2.254265344064304344e+00,5.701124870118139398e+00,1.011204485139181486e+00
9.553883688694627452e+00,2.532466951805465438e+00,5.541559301954128713e+00,1.032018656765132381e+00
9.713063939583859607e+00,2.812711191789500909e+00,5.364031059400297785e+00,1.054234537312011000e+00
9.864612098186013256e+00,3.094882786479560721e+00,5.169942045850506318e+00,1.077928129000055080e+00
1.000801620340142151e+01,3.378866458338788625e+00,4.960694164698627340e+00,1.103178184913227389e+00
1.014276429413041392e+01,3.664546929830333255e+00,4.737689319338528549e+00,1.130065089129795641e+00
1.026834440927332004e+01,3.951808923417346797e+00,4.502329413164072314e+00,1.158669363032250876e+00
1.038424458773046410e+01,4.240537161562966340e+00,4.256016349569132551e+00,1.189069725089986873e+00
1.048995286840218810e+01,4.530616366730348510e+00,4.000152031947573406e+00,1.221340633465252123e+00
1.058495729018881093e+01,4.821931261382633060e+00,3.736138363693267017e+00,1.255549251695394330e+00
1.066874589199066392e+01,5.114366567982968625e+00,3.465377248200077975e+00,1.291751801461839433e+00
1.074080671270808196e+01,5.407807008994508280e+00,3.189270588861872646e+00,1.329989307413580235e+00
1.080062779124139283e+01,5.702137306880392664e+00,2.909220289072524057e+00,1.370282801003921191e+00
1.084769716649092075e+01,5.997242184103768636e+00,2.626628252225895910e+00,1.412628135233371163e+00
