3.074533532307924144e+00,-9.200934381929710693e-01,5.048096865923464627e+00,-2.553920229534355713e+00
3.502558793266618675e+00,-8.938487078178720679e-01,4.805679722238140883e+00,6.123917576201436119e-02
3.918252637504844316e+00,-8.418886129313478683e-01,4.573313665530116978e+00,1.243511203486854649e-01
4.317422891808456065e+00,-7.674722298005702825e-01,4.352307040800449833e+00,1.843118443805038253e-01
4.695877382963299596e+00,-6.738586346927096793e-01,4.143968193050196369e+00,2.424901575092640871e-01
5.049423937755228131e+00,-5.643069038749376487e-01,3.949605467280414395e+00,3.004825726668852726e-01
5.373870382970094894e+00,-4.420761136144254477e-01,3.770527208492161275e+00,3.602921359686049874e-01
5.665024545393746891e+00,-3.104253401783437227e-01,3.608041761686492155e+00,4.246558811815782097e-01
5.918694251812034679e+00,-1.726136598338642858e-01,3.463457471864465731e+00,4.976631855405004301e-01
6.130687329010810593e+00,-3.190014884815778329e-02,3.338082684027138480e+00,5.859908242040615667e-01
6.296811603775925192e+00,1.084561165116046388e-01,3.233225743175567324e+00,7.015182932572044949e-01
6.412874902893231699e+00,2.451960599782513905e-01,3.150194994310810959e+00,8.670059889838387379e-01
6.474685053148576230e+00,3.750606052846115479e-01,3.090298782433924973e+00,1.126566130085469908e+00
6.478049881327812010e+00,4.947906761635141870e-01,3.054845452545966289e+00,1.542700271037498183e+00
6.419320560788217556e+00,6.014253546593952837e-01,3.044937543960145820e+00,2.074217123594563006e+00
6.300962777737017184e+00,6.953590266384270802e-01,3.059361575995979798e+00,2.470740767226944801e+00
6.129293268720851451e+00,7.790993197308675455e-01,3.095445389284805060e+00,2.687753032007818010e+00
5.910688868995008782e+00,8.551868403883087222e-01,3.150494060614910996e+00,2.806646864597623026e+00
5.651526413814789152e+00,9.261621950623424304e-01,3.221812666774586997e+00,2.874282563235594168e+00
5.358182738435479209e+00,9.945659902045611567e-01,3.306706284552121566e+00,2.912499943756130527e+00
5.037034678112375374e+00,1.062938832266556943e+00,3.402479990735804538e+00,2.931823322725910064e+00
